DateTime,AT,AVGCi,AVGVi,DEWPNT,DT,EC010,EC020,EC030,EC040,EC050,EC060,EC070,EC080,EC090,EC100,EC110,EC120,HFDI,PTi,RAIN,RH,RID,SM020,SM030,SM040,SM050,SM060,SM070,SM080,SM090,SM100,SM110,SM120,SM130,SMB,SMSUM,SMSUML,SMSUMU,ST010,ST020,ST030,ST040,ST050,ST060,ST070,ST080,ST090,ST100,ST110,ST120,WD,WSAV,WSMN,WSMX,station,EC130,ST130,BATCHG,BATV,BP,DELAY,ERR,INTEMP,RES,RSSI,SPV,VP,SM010,CSM010,CSM020,CSM030,CSM040,CSM050,CSM060,CSM070,CSM080,CSMSUM,CSMSUML,CSMSUMU,FLYSTRK,LWS,SR,CSM090,CSM100,CSM110,CSM120,CSM130
2025-06-04 22:00:00,1.5,,,0.5,0.7,,0.14,0.76,0.75,0.8,0.9,1.08,1.18,1.16,1.25,1.34,1.38,0.4,,0.0,93.1,,20.9,50.23,53.87,52.1,44.19,39.34,36.83,31.96,30.93,30.74,30.39,34.56,,456.04,195.41,260.63,,10.79,11.48,12.2,12.91,13.55,,,,,14.18,,123.01,2.68,0.11,4.46,Langkoop,1.34,14.78,2.0,13.9,1013.4,0.0,365.0,1.0,55.0,75.0,0.05,0.64,,,,,,,,,,,,,,,,,,,,
2025-06-04 22:15:00,1.3,,,0.3,0.7,,,,,,,,,,,,,0.2,,0.0,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.76,0.15,0.05,0.22,Langkoop,,,2.0,13.87,1013.3,0.0,365.0,1.0,55.0,75.0,0.04,0.62,,,,,,,,,,,,,,,,,,,,
2025-06-04 22:30:00,0.5,,,-0.4,0.6,,,,,,,,,,,,,0.2,,0.0,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.14,0.18,0.11,0.22,Langkoop,,,2.0,13.85,1013.0,0.0,365.0,0.0,55.0,77.0,0.05,0.59,,,,,,,,,,,,,,,,,,,,
2025-06-04 22:45:00,0.0,,,-0.9,0.6,,,,,,,,,,,,,0.2,,0.0,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.69,0.17,0.05,0.27,Langkoop,,,2.0,13.84,1012.9,0.0,365.0,0.0,55.0,73.0,0.05,,,,,,,,,,,,,,,,,,,,,
2025-06-04 23:00:00,0.0,,,-0.8,0.6,,,,,,,,,,,,,0.2,,0.0,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.87,0.19,0.11,0.22,Langkoop,,,2.0,13.82,1012.7,0.0,365.0,-0.5,55.0,75.0,0.04,0.57,,,,,,,,,,,,,,,,,,,,
2025-06-04 23:15:00,0.0,,,-0.8,0.6,,,,,,,,,,,,,0.2,,0.0,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.02,0.17,0.11,0.22,Langkoop,,,2.0,13.8,1012.9,0.0,365.0,-0.5,55.0,77.0,0.03,0.58,,,,,,,,,,,,,,,,,,,,
2025-06-04 23:30:00,-0.3,,,-1.1,0.6,,,,,,,,,,,,,0.2,,0.0,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1,0.18,0.11,0.22,Langkoop,,,2.0,13.8,1012.9,0.0,365.0,-1.0,55.0,77.0,0.04,0.56,,,,,,,,,,,,,,,,,,,,
2025-06-04 23:45:00,-0.2,,,-1.0,0.6,,,,,,,,,,,,,0.2,,0.0,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.76,0.18,0.05,0.22,Langkoop,,,2.0,13.78,1012.7,0.0,365.0,-1.0,55.0,75.0,0.04,0.57,,,,,,,,,,,,,,,,,,,,
2025-06-05 00:00:00,-0.6,,,-1.3,0.5,,,,,,,,,,,,,0.2,,0.0,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,1.03,0.05,3.12,Langkoop,,,2.0,13.76,1012.5,0.0,365.0,-1.0,55.0,75.0,0.04,0.56,,,,,,,,,,,,,,,,,,,,
2025-06-05 00:15:00,-0.7,,,-1.4,0.5,,,,,,,,,,,,,0.2,,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.46,0.42,0.11,2.64,Langkoop,,,2.0,13.74,1012.5,0.0,365.0,-1.0,55.0,75.0,0.03,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 00:30:00,-0.7,,,-1.4,0.5,,,,,,,,,,,,,0.2,,0.0,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.24,0.18,0.11,0.22,Langkoop,,,2.0,13.73,1012.6,0.0,365.0,-1.5,55.0,71.0,0.03,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 00:45:00,-1.2,,,-1.8,0.5,,,,,,,,,,,,,0.2,,0.0,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6,0.16,0.05,0.22,Langkoop,,,2.0,13.71,1012.4,0.0,365.0,-1.5,55.0,75.0,0.03,0.53,,,,,,,,,,,,,,,,,,,,
2025-06-05 01:00:00,-0.4,,,-1.0,0.5,,,,,,,,,,,,,0.3,,0.0,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.93,1.42,0.05,2.69,Langkoop,,,2.0,13.69,1012.3,0.0,365.0,-1.5,55.0,79.0,0.04,0.57,,,,,,,,,,,,,,,,,,,,
2025-06-05 01:15:00,-0.7,,,-1.3,0.4,,,,,,,,,,,,,0.2,,0.0,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.97,0.17,0.11,0.22,Langkoop,,,2.0,13.68,1012.1,0.0,365.0,-1.0,55.0,79.0,0.04,0.56,,,,,,,,,,,,,,,,,,,,
2025-06-05 01:30:00,-1.0,,,-1.6,0.5,,,,,,,,,,,,,0.2,,0.0,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.01,0.18,0.11,0.22,Langkoop,,,2.0,13.67,1011.9,0.0,365.0,-1.0,55.0,75.0,0.04,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 01:45:00,-1.0,,,-1.5,0.4,,,,,,,,,,,,,0.2,,0.0,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.68,0.19,0.05,0.22,Langkoop,,,2.0,13.64,1011.8,0.0,365.0,-1.5,55.0,79.0,0.04,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 02:00:00,-1.3,,,-1.8,0.4,,0.13,0.76,0.75,0.8,0.9,1.08,1.18,1.16,1.25,1.34,1.38,0.2,,0.0,96.1,,20.82,50.2,53.91,52.1,44.23,39.29,36.81,31.97,30.94,30.76,30.43,34.54,,456.0,195.45,260.55,,10.27,11.43,12.23,12.88,13.52,,,,,14.15,,123.18,1.09,0.11,3.01,Langkoop,1.34,14.76,2.0,13.62,1011.3,0.0,365.0,-1.5,55.0,79.0,0.03,0.54,,,,,,,,,,,,,,,,,,,,
2025-06-05 02:15:00,-0.5,,,-0.9,0.4,,,,,,,,,,,,,0.2,,0.0,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.26,0.97,0.05,3.77,Langkoop,,,2.0,13.61,1011.3,0.0,365.0,-1.5,55.0,79.0,0.03,0.57,,,,,,,,,,,,,,,,,,,,
2025-06-05 02:30:00,-1.1,,,-1.6,0.4,,,,,,,,,,,,,0.2,,0.0,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.58,0.15,0.11,0.22,Langkoop,,,2.0,13.61,1011.4,0.0,365.0,-1.5,55.0,79.0,0.03,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 02:45:00,-1.0,,,-1.4,0.4,,,,,,,,,,,,,0.2,,0.0,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.32,0.18,0.11,0.27,Langkoop,,,2.0,13.59,1011.4,0.0,365.0,-1.5,55.0,79.0,0.03,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 03:00:00,-1.2,,,-1.6,0.4,,,,,,,,,,,,,0.2,,0.0,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.85,0.17,0.11,0.22,Langkoop,,,2.0,13.56,1011.1,0.0,365.0,-1.5,55.0,79.0,0.04,0.54,,,,,,,,,,,,,,,,,,,,
2025-06-05 03:15:00,-1.1,,,-1.5,0.4,,,,,,,,,,,,,0.2,,0.0,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.79,0.19,0.16,0.22,Langkoop,,,2.0,13.56,1011.3,0.0,365.0,-1.5,55.0,79.0,0.04,0.55,,,,,,,,,,,,,,,,,,,,
2025-06-05 03:30:00,-1.2,,,-1.6,0.4,,,,,,,,,,,,,0.2,,0.0,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.37,0.18,0.11,0.27,Langkoop,,,2.0,13.54,1011.1,0.0,365.0,-1.0,55.0,79.0,0.04,0.54,,,,,,,,,,,,,,,,,,,,
2025-06-05 03:45:00,-0.5,,,-0.8,0.3,,,,,,,,,,,,,0.2,,0.0,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.19,0.17,0.05,0.22,Langkoop,,,2.0,13.53,1011.0,0.0,365.0,-1.5,55.0,77.0,0.04,0.58,,,,,,,,,,,,,,,,,,,,
2025-06-05 04:00:00,2.2,,,2.0,0.3,,,,,,,,,,,,,0.4,,0.0,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.46,3.64,0.16,5.49,Langkoop,,,2.0,13.52,1011.0,0.0,365.0,0.0,55.0,79.0,0.05,0.7,,,,,,,,,,,,,,,,,,,,
2025-06-05 04:15:00,2.4,,,2.1,0.3,,,,,,,,,,,,,0.5,,0.0,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,3.84,0.11,6.24,Langkoop,,,2.0,13.5,1011.1,0.0,365.0,2.0,55.0,77.0,0.04,0.71,,,,,,,,,,,,,,,,,,,,
2025-06-05 04:30:00,2.4,,,2.2,0.3,,,,,,,,,,,,,0.4,,0.0,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.03,2.84,0.16,4.41,Langkoop,,,2.0,13.5,1011.3,0.0,365.0,2.0,55.0,77.0,0.05,0.71,,,,,,,,,,,,,,,,,,,,
2025-06-05 04:45:00,2.5,,,2.2,0.3,,,,,,,,,,,,,0.3,,0.0,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.91,2.14,0.11,3.82,Langkoop,,,2.0,13.48,1011.6,0.0,365.0,2.0,55.0,77.0,0.05,0.72,,,,,,,,,,,,,,,,,,,,
2025-06-05 05:15:00,1.3,,,1.1,0.2,,,,,,,,,,,,,0.2,,0.0,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.57,0.17,0.05,0.22,Langkoop,,,2.0,13.45,1011.7,0.0,366.0,1.0,55.0,77.0,0.04,0.66,,,,,,,,,,,,,,,,,,,,
2025-06-05 05:30:00,0.9,,,0.7,0.3,,,,,,,,,,,,,0.2,,0.0,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,0.17,0.11,0.27,Langkoop,,,2.0,13.43,1011.6,0.0,366.0,0.5,55.0,77.0,0.04,0.64,,,,,,,,,,,,,,,,,,,,
2025-06-05 05:45:00,0.2,,,,0.3,,,,,,,,,,,,,0.2,,0.0,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.63,0.18,0.11,0.22,Langkoop,,,2.0,13.42,1011.7,0.0,366.0,0.0,55.0,77.0,0.04,0.61,,,,,,,,,,,,,,,,,,,,
2025-06-05 06:00:00,-0.4,,,-0.7,0.3,,0.13,0.75,0.75,0.8,0.9,1.08,1.18,1.15,1.24,1.34,1.38,0.2,,0.0,98.2,,20.83,50.11,53.94,52.07,44.23,39.28,36.78,31.93,30.93,30.79,30.44,34.52,,455.85,195.39,260.46,,9.74,11.15,12.18,12.88,13.46,,,,,14.16,,95.59,0.48,0.05,2.64,Langkoop,1.34,14.73,2.0,13.41,1011.5,0.0,366.0,0.0,55.0,79.0,0.05,0.59,,,,,,,,,,,,,,,,,,,,
2025-06-05 06:15:00,0.9,,,0.9,0.2,,,,,,,,,,,,,0.3,,0.0,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.51,1.48,0.16,4.46,Langkoop,,,2.0,13.39,1011.5,0.0,366.0,-0.5,55.0,79.0,0.04,0.65,,,,,,,,,,,,,,,,,,,,
2025-06-05 06:30:00,1.6,,,1.4,0.2,,,,,,,,,,,,,0.7,,0.0,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.97,6.73,3.71,9.14,Langkoop,,,2.0,13.38,1011.6,0.0,366.0,0.5,55.0,77.0,0.05,0.68,,,,,,,,,,,,,,,,,,,,
2025-06-05 06:45:00,1.2,,,1.0,0.2,,,,,,,,,,,,,0.3,,0.0,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,1.48,0.11,4.36,Langkoop,,,2.0,13.37,1011.8,0.0,366.0,1.0,55.0,79.0,0.04,0.66,,,,,,,,,,,,,,,,,,,,
2025-06-05 07:00:00,0.6,,,0.4,0.2,,,,,,,,,,,,,0.2,,0.0,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.34,0.8,0.05,3.07,Langkoop,,,2.0,13.36,1012.0,0.0,366.0,0.5,55.0,77.0,0.04,0.63,,,,,,,,,,,,,,,,,,,,
2025-06-05 07:15:00,1.0,,,0.9,0.2,,,,,,,,,,,,,0.2,,0.0,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.15,0.17,0.11,0.22,Langkoop,,,2.0,13.35,1012.2,0.0,366.0,0.0,55.0,77.0,2.76,0.65,,,,,,,,,,,,,,,,,,,,
2025-06-05 07:30:00,0.4,,,0.2,0.2,,,,,,,,,,,,,0.2,,0.0,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.61,0.17,0.11,0.22,Langkoop,,,2.0,13.33,1012.0,0.0,366.0,0.0,55.0,77.0,4.59,0.62,,,,,,,,,,,,,,,,,,,,
2025-06-05 07:45:00,0.8,,,0.6,0.2,,,,,,,,,,,,,0.2,,0.0,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.03,0.24,0.11,1.24,Langkoop,,,2.0,13.33,1012.0,0.0,366.0,0.5,55.0,79.0,9.98,0.64,,,,,,,,,,,,,,,,,,,,
2025-06-05 08:00:00,0.7,,,0.7,0.1,,,,,,,,,,,,,0.2,,0.0,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64,1.09,0.11,4.09,Langkoop,,,2.0,13.41,1011.9,0.0,366.0,0.0,55.0,77.0,13.69,0.64,,,,,,,,,,,,,,,,,,,,
2025-06-05 08:15:00,2.1,,,2.1,0.1,,,,,,,,,,,,,0.5,,0.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.42,4.66,3.01,6.51,Langkoop,,,2.0,13.64,1011.6,0.0,366.0,1.5,55.0,75.0,14.04,0.71,,,,,,,,,,,,,,,,,,,,
2025-06-05 08:30:00,3.3,,,3.3,0.1,,,,,,,,,,,,,0.7,,0.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,6.67,4.84,9.14,Langkoop,,,2.0,14.02,1011.6,0.0,366.0,4.0,55.0,75.0,14.39,0.77,,,,,,,,,,,,,,,,,,,,
2025-06-05 08:45:00,3.8,,,3.7,0.2,,,,,,,,,,,,,0.8,,0.0,99.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.35,7.91,5.59,11.57,Langkoop,,,2.0,13.82,1011.5,0.0,366.0,4.5,55.0,75.0,14.12,0.8,,,,,,,,,,,,,,,,,,,,
2025-06-05 09:00:00,4.7,,,4.6,0.2,,,,,,,,,,,,,0.9,,0.0,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,8.29,5.92,10.97,Langkoop,,,1.0,13.9,1012.0,0.0,366.0,5.5,55.0,77.0,21.85,0.85,,,,,,,,,,,,,,,,,,,,
2025-06-05 09:15:00,5.5,,,5.3,0.2,,,,,,,,,,,,,1.0,,0.0,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21,8.83,6.29,13.34,Langkoop,,,1.0,13.94,1012.2,0.0,366.0,7.5,55.0,77.0,21.19,0.89,,,,,,,,,,,,,,,,,,,,
2025-06-05 09:30:00,5.9,,,5.5,0.3,,,,,,,,,,,,,1.1,,0.0,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76,9.75,5.54,13.07,Langkoop,,,1.0,13.99,1012.0,0.0,366.0,8.5,55.0,75.0,21.65,0.9,,,,,,,,,,,,,,,,,,,,
2025-06-05 09:45:00,6.8,,,6.1,0.5,,,,,,,,,,,,,1.3,,0.0,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24,10.8,6.24,13.82,Langkoop,,,1.0,14.05,1012.1,0.0,366.0,9.5,55.0,77.0,21.89,0.94,,,,,,,,,,,,,,,,,,,,
2025-06-05 10:00:00,7.4,,,6.3,0.8,,0.13,0.74,0.75,0.8,0.9,1.08,1.18,1.15,1.24,1.34,1.38,1.7,,0.0,92.6,,20.79,50.1,53.85,52.01,44.21,39.28,36.81,31.94,30.92,30.79,30.41,34.51,,455.62,195.38,260.24,,9.27,10.88,12.05,12.82,13.44,,,,,14.1,,32.49,13.89,10.27,18.83,Langkoop,1.34,14.71,1.0,14.08,1012.0,0.0,366.0,11.0,55.0,79.0,20.64,0.95,,,,,,,,,,,,,,,,,,,,
2025-06-05 10:15:00,7.7,,,6.1,1.1,,,,,,,,,,,,,2.1,,0.0,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.77,15.78,10.27,21.03,Langkoop,,,1.0,14.13,1011.8,0.0,366.0,10.5,55.0,79.0,20.93,0.95,,,,,,,,,,,,,,,,,,,,
2025-06-05 10:30:00,8.7,,,6.0,1.7,,,,,,,,,,,,,3.1,,0.0,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.15,19.2,14.15,26.03,Langkoop,,,1.0,14.18,1011.4,0.0,366.0,11.0,55.0,79.0,20.27,0.94,,,,,,,,,,,,,,,,,,,,
2025-06-05 10:45:00,9.5,,,6.3,2.0,,,,,,,,,,,,,3.0,,0.0,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,18.35,11.67,27.54,Langkoop,,,1.0,14.22,1011.2,0.0,366.0,12.0,55.0,77.0,21.89,0.96,,,,,,,,,,,,,,,,,,,,
2025-06-05 11:00:00,10.5,,,6.1,2.7,,,,,,,,,,,,,3.9,,0.0,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,20.09,11.24,27.92,Langkoop,,,1.0,14.26,1011.1,0.0,366.0,14.0,55.0,77.0,20.9,0.94,,,,,,,,,,,,,,,,,,,,
2025-06-05 11:15:00,11.0,,,5.9,3.0,,,,,,,,,,,,,4.6,,0.0,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.53,21.7,13.13,28.62,Langkoop,,,1.0,14.3,1010.7,0.0,366.0,14.5,55.0,77.0,21.15,0.93,,,,,,,,,,,,,,,,,,,,
2025-06-05 11:30:00,10.9,,,5.6,3.1,,,,,,,,,,,,,4.3,,0.0,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29,20.57,14.47,25.77,Langkoop,,,1.0,14.33,1010.1,0.0,366.0,14.0,55.0,77.0,21.43,0.91,,,,,,,,,,,,,,,,,,,,
2025-06-05 11:45:00,11.3,,,5.8,3.2,,,,,,,,,,,,,5.9,,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13,25.14,19.26,31.84,Langkoop,,,1.0,14.36,1009.8,0.0,366.0,14.5,55.0,69.0,21.82,0.92,,,,,,,,,,,,,,,,,,,,
2025-06-05 12:00:00,11.6,,,5.6,3.4,,,,,,,,,,,,,6.4,,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.85,25.85,20.01,32.87,Langkoop,,,1.0,14.39,1009.3,0.0,366.0,15.0,55.0,77.0,20.67,0.91,,,,,,,,,,,,,,,,,,,,
2025-06-05 12:15:00,11.4,,,5.3,3.5,,,,,,,,,,,,,4.5,,0.0,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.64,20.45,12.05,31.14,Langkoop,,,1.0,14.42,1009.6,0.0,366.0,13.5,55.0,79.0,19.88,0.9,,,,,,,,,,,,,,,,,,,,
2025-06-05 12:30:00,11.7,,,5.6,3.5,,,,,,,,,,,,,5.6,,0.0,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.05,23.61,16.94,34.64,Langkoop,,,1.0,14.44,1008.6,0.0,366.0,13.5,55.0,69.0,21.1,0.92,,,,,,,,,,,,,,,,,,,,
2025-06-05 12:45:00,12.1,,,5.3,3.8,,,,,,,,,,,,,8.3,,0.0,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47,28.94,22.59,36.47,Langkoop,,,1.0,14.47,1008.5,0.0,366.0,14.5,55.0,73.0,20.99,0.89,,,,,,,,,,,,,,,,,,,,
2025-06-05 13:00:00,12.9,,,5.4,4.2,,,,,,,,,,,,,9.5,,0.0,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72,30.29,26.09,36.58,Langkoop,,,1.0,14.48,1008.2,0.0,366.0,15.5,55.0,77.0,21.4,0.9,,,,,,,,,,,,,,,,,,,,
2025-06-05 13:15:00,12.5,,,5.2,4.1,,,,,,,,,,,,,6.5,,0.0,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.41,24.38,19.31,29.64,Langkoop,,,1.0,14.5,1008.0,0.0,366.0,15.0,55.0,75.0,20.64,0.89,,,,,,,,,,,,,,,,,,,,
2025-06-05 13:30:00,12.7,,,5.2,4.2,,,,,,,,,,,,,5.4,,0.0,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,21.32,14.15,27.54,Langkoop,,,1.0,14.51,1007.8,0.0,366.0,15.0,55.0,77.0,20.3,0.88,,,,,,,,,,,,,,,,,,,,
2025-06-05 13:45:00,13.4,,,5.2,4.6,,,,,,,,,,,,,6.1,,0.0,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34,22.25,16.41,33.19,Langkoop,,,1.0,14.54,1007.9,0.0,366.0,16.0,55.0,73.0,20.41,0.89,,,,,,,,,,,,,,,,,,,,
2025-06-05 14:00:00,13.4,,,4.5,4.8,,0.13,0.73,0.74,0.79,0.9,1.08,1.18,1.15,1.24,1.34,1.37,7.8,,0.0,55.2,,20.77,49.96,53.79,52.06,44.21,39.25,36.8,31.94,30.97,30.77,30.43,34.51,,455.46,195.42,260.04,,9.27,10.64,11.9,12.76,13.43,,,,,14.08,,148.66,25.45,20.06,36.2,Langkoop,1.34,14.7,1.0,14.53,1007.8,0.0,366.0,16.0,55.0,77.0,20.67,0.85,,,,,,,,,,,,,,,,,,,,
2025-06-05 14:15:00,14.0,,,4.7,5.0,,,,,,,,,,,,,8.6,,0.0,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.55,26.31,21.41,33.35,Langkoop,,,1.0,14.54,1007.3,0.0,366.0,17.0,55.0,71.0,21.8,0.86,,,,,,,,,,,,,,,,,,,,
2025-06-05 14:30:00,14.0,,,4.2,5.3,,,,,,,,,,,,,8.9,,0.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63,26.36,21.41,30.45,Langkoop,,,1.0,14.54,1007.2,0.0,366.0,17.5,55.0,79.0,21.72,0.83,,,,,,,,,,,,,,,,,,,,
2025-06-05 14:45:00,12.8,,,3.9,4.8,,,,,,,,,,,,,6.7,,0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.65,23.35,11.35,30.39,Langkoop,,,1.0,14.52,1007.0,0.0,366.0,16.5,55.0,79.0,20.05,0.81,,,,,,,,,,,,,,,,,,,,
2025-06-05 15:00:00,12.7,,,4.2,4.6,,,,,,,,,,,,,5.8,,0.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.21,21.5,13.07,26.41,Langkoop,,,1.0,14.54,1006.8,0.0,366.0,15.0,55.0,77.0,19.19,0.83,,,,,,,,,,,,,,,,,,,,
2025-06-05 15:15:00,12.6,,,4.1,4.6,,,,,,,,,,,,,5.2,,0.0,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.65,20.06,10.87,30.39,Langkoop,,,1.0,14.51,1006.6,0.0,366.0,14.5,55.0,77.0,15.21,0.82,,,,,,,,,,,,,,,,,,,,
2025-06-05 15:30:00,12.8,,,4.5,4.5,,,,,,,,,,,,,3.6,,0.0,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7,15.28,9.57,27.92,Langkoop,,,1.0,14.53,1006.7,0.0,366.0,14.0,55.0,77.0,16.19,0.85,,,,,,,,,,,,,,,,,,,,
2025-06-05 15:45:00,12.7,,,3.9,4.7,,,,,,,,,,,,,4.6,,0.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.08,18.08,10.33,23.56,Langkoop,,,1.0,14.56,1006.5,0.0,366.0,14.0,55.0,77.0,18.53,0.81,,,,,,,,,,,,,,,,,,,,
2025-06-05 16:00:00,12.8,,,4.1,4.7,,,,,,,,,,,,,4.6,,0.0,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.72,18.05,10.22,23.56,Langkoop,,,1.0,14.56,1006.7,0.0,366.0,14.5,55.0,71.0,17.67,0.82,,,,,,,,,,,,,,,,,,,,
2025-06-05 16:15:00,12.4,,,3.8,4.6,,,,,,,,,,,,,4.1,,0.0,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.88,16.64,9.84,26.46,Langkoop,,,1.0,14.53,1006.9,0.0,366.0,13.5,55.0,81.0,15.15,0.81,,,,,,,,,,,,,,,,,,,,
2025-06-05 16:30:00,12.0,,,3.7,4.5,,,,,,,,,,,,,3.3,,0.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.21,14.19,8.82,23.56,Langkoop,,,1.0,14.45,1006.8,0.0,366.0,13.5,55.0,79.0,14.76,0.8,,,,,,,,,,,,,,,,,,,,
2025-06-05 16:45:00,11.9,,,3.8,4.4,,,,,,,,,,,,,2.2,,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.53,10.2,5.49,12.37,Langkoop,,,1.0,14.41,1006.9,0.0,366.0,13.0,55.0,79.0,14.53,0.81,,,,,,,,,,,,,,,,,,,,
2025-06-05 17:00:00,11.8,,,3.7,4.4,,,,,,,,,,,,,2.8,,0.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67,12.54,9.14,17.05,Langkoop,,,1.0,14.37,1006.7,0.0,366.0,12.5,55.0,81.0,7.05,0.8,,,,,,,,,,,,,,,,,,,,
2025-06-05 17:15:00,11.6,,,3.1,4.5,,,,,,,,,,,,,3.2,,0.0,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79,13.93,10.6,18.56,Langkoop,,,1.0,14.33,1006.6,0.0,366.0,12.0,55.0,79.0,4.72,0.77,,,,,,,,,,,,,,,,,,,,
2025-06-05 17:30:00,11.5,,,3.3,4.4,,,,,,,,,,,,,2.3,,0.0,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.38,10.52,8.77,12.75,Langkoop,,,1.0,14.3,1006.5,0.0,366.0,12.0,55.0,79.0,2.1,0.78,,,,,,,,,,,,,,,,,,,,
