DateTime,AT,AVGCi,AVGVi,DEWPNT,DT,EC010,EC020,EC030,EC040,EC050,EC060,EC070,EC080,EC090,EC100,EC110,EC120,HFDI,PTi,RAIN,RH,RID,SM020,SM030,SM040,SM050,SM060,SM070,SM080,SM090,SM100,SM110,SM120,SM130,SMB,SMSUM,SMSUML,SMSUMU,ST010,ST020,ST030,ST040,ST050,ST060,ST070,ST080,ST090,ST100,ST110,ST120,WD,WSAV,WSMN,WSMX,station,EC130,ST130,BATCHG,BATV,BP,DELAY,ERR,INTEMP,RES,RSSI,SPV,VP,SM010,CSM010,CSM020,CSM030,CSM040,CSM050,CSM060,CSM070,CSM080,CSMSUM,CSMSUML,CSMSUMU,FLYSTRK,LWS,SR,CSM090,CSM100,CSM110,CSM120,CSM130
2025-06-01 08:00:00,,,,,,,1.51,1.46,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.73,50.39,56.1,50.22,43.6,43.71,49.67,52.53,62.2,59.6,62.29,67.43,,644.47,353.72,290.75,,10.04,11.32,11.85,12.33,12.45,12.85,13.15,13.4,14.03,14.21,14.34,2000.0,,,,Dooen 2,2.71,14.59,0.17,14.38,,,,,,,,,,,39.17,42.29,49.51,46.38,44.39,47.78,49.82,601.32,331.8,269.52,,,,52.73,57.26,53.43,55.23,63.33
2025-06-01 08:15:00,,,,,,,1.5,1.45,1.88,1.96,2.32,2.57,2.52,2.61,2.51,2.86,2.78,,,0.0,,,46.76,50.38,56.07,50.25,43.63,43.69,49.68,52.5,62.16,59.63,62.33,67.44,,644.52,353.74,290.78,,10.04,11.29,11.84,12.32,12.45,12.86,13.13,13.4,14.02,14.17,14.31,2000.0,,,,Dooen 2,2.72,14.56,0.17,14.41,,,,,,,,,,,39.15,42.27,49.48,46.38,44.37,47.76,49.85,601.53,332.12,269.41,,,,52.77,57.31,53.5,55.21,63.48
2025-06-01 08:30:00,,,,,,,1.5,1.46,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.65,50.35,56.06,50.22,43.6,43.69,49.7,52.56,62.16,59.6,62.37,67.48,,644.44,353.87,290.57,,10.02,11.28,11.84,12.32,12.44,12.85,13.13,13.42,14.03,14.18,14.31,2000.0,,,,Dooen 2,2.72,14.57,0.14,14.42,,,,,,,,,,,39.2,42.26,49.5,46.37,44.36,47.79,49.82,601.53,332.05,269.48,,,,52.77,57.31,53.44,55.23,63.48
2025-06-01 08:45:00,,,,,,,1.5,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.66,50.37,56.13,50.21,43.64,43.68,49.65,52.51,62.19,59.6,62.29,67.44,,644.37,353.68,290.69,,9.99,11.26,11.81,12.32,12.45,12.83,13.15,13.39,14.06,14.21,14.31,2000.0,,,,Dooen 2,2.71,14.58,0.13,14.42,,,,,,,,,,,39.16,42.3,49.48,46.36,44.39,47.76,49.86,601.38,331.93,269.45,,,,52.74,57.31,53.46,55.25,63.31
2025-06-01 09:00:00,,,,,,,1.5,1.45,1.88,1.96,2.32,2.57,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.64,50.37,56.12,50.2,43.6,43.69,49.68,52.52,62.16,59.63,62.33,67.39,,644.33,353.71,290.62,,9.94,11.23,11.81,12.3,12.44,12.84,13.13,13.42,14.05,14.18,14.34,2000.0,,,,Dooen 2,2.71,14.59,0.11,14.42,,,,,,,,,,,39.12,42.28,49.47,46.39,44.39,47.76,49.84,601.29,331.88,269.41,,,,52.72,57.31,53.45,55.21,63.35
2025-06-01 09:15:00,,,,,,,1.5,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.65,50.35,56.11,50.19,43.62,43.71,49.65,52.53,62.15,59.61,62.33,67.37,,644.27,353.64,290.63,,9.94,11.22,11.8,12.31,12.47,12.86,13.11,13.39,14.03,14.21,14.32,2000.0,,,,Dooen 2,2.72,14.58,0.02,13.36,,,,,,,,,,,39.14,42.27,49.46,46.34,44.38,47.78,49.83,601.42,332.05,269.37,,,,52.76,57.28,53.44,55.26,63.48
2025-06-01 09:30:00,,,,,,,1.5,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.68,50.41,56.06,50.22,43.62,43.7,49.67,52.53,62.16,59.59,62.32,67.42,,644.38,353.69,290.69,,9.9,11.23,11.81,12.29,12.45,12.84,13.15,13.38,14.05,14.21,14.32,2000.0,,,,Dooen 2,2.71,14.59,0.01,13.11,,,,,,,,,,,39.18,42.26,49.46,46.33,44.35,47.76,49.79,601.2,331.86,269.34,,,,52.73,57.26,53.41,55.22,63.45
2025-06-01 09:45:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.63,50.35,56.08,50.18,43.62,43.69,49.67,52.46,62.18,59.63,62.35,67.42,,644.26,353.71,290.55,,9.89,11.17,11.78,12.32,12.44,12.85,13.14,13.38,14.02,14.17,14.33,2000.0,,,,Dooen 2,2.72,14.58,0.04,13.22,,,,,,,,,,,39.15,42.24,49.46,46.35,44.38,47.78,49.81,601.36,332.0,269.36,,,,52.72,57.28,53.46,55.25,63.48
2025-06-01 10:00:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.68,50.35,56.19,50.21,43.62,43.72,49.69,52.51,62.15,59.6,62.28,67.39,,644.39,353.62,290.77,,9.85,11.14,11.78,12.32,12.44,12.81,13.12,13.37,14.01,14.17,14.32,2000.0,,,,Dooen 2,2.71,14.58,0.03,13.22,,,,,,,,,,,39.13,42.23,49.45,46.35,44.36,47.76,49.82,601.32,332.04,269.28,,,,52.71,57.3,53.46,55.26,63.49
2025-06-01 10:15:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.57,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.66,50.31,56.07,50.2,43.63,43.7,49.67,52.46,62.17,59.55,62.31,67.41,,644.14,353.57,290.57,,9.83,11.16,11.77,12.32,12.45,12.83,13.12,13.4,14.02,14.16,14.31,2000.0,,,,Dooen 2,2.71,14.59,0.07,13.22,,,,,,,,,,,39.1,42.24,49.45,46.38,44.36,47.76,49.81,601.08,331.79,269.29,,,,52.7,57.27,53.45,55.25,63.31
2025-06-01 10:30:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.68,50.3,56.04,50.15,43.59,43.67,49.65,52.52,62.16,59.6,62.31,67.41,,644.08,353.65,290.43,,9.84,11.13,11.75,12.29,12.44,12.84,13.12,13.41,14.02,14.16,14.3,2000.0,,,,Dooen 2,2.71,14.59,0.04,13.22,,,,,,,,,,,39.13,42.27,49.46,46.39,44.36,47.78,49.84,601.35,331.96,269.39,,,,52.7,57.26,53.47,55.23,63.46
2025-06-01 10:45:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.69,50.31,56.05,50.23,43.59,43.69,49.69,52.5,62.16,59.61,62.31,67.42,,644.25,353.69,290.56,,9.8,11.13,11.75,12.3,12.42,12.84,13.13,13.38,14.04,14.2,14.31,2000.0,,,,Dooen 2,2.71,14.56,0.04,13.22,,,,,,,,,,,39.1,42.28,49.43,46.37,44.4,47.81,49.79,601.25,331.86,269.39,,,,52.72,57.24,53.46,55.21,63.44
2025-06-01 11:00:00,,,,,,,1.49,1.45,1.88,1.96,2.32,2.57,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.63,50.36,56.15,50.19,43.61,43.68,49.66,52.49,62.13,59.63,62.3,67.41,,644.24,353.62,290.62,,9.82,11.13,11.72,12.32,12.43,12.84,13.1,13.42,14.05,14.17,14.31,2000.0,,,,Dooen 2,2.71,14.59,0.04,13.22,,,,,,,,,,,39.09,42.26,49.43,46.36,44.36,47.78,49.84,601.06,331.78,269.28,,,,52.73,57.24,53.46,55.21,63.3
2025-06-01 11:15:00,,,,,,,1.49,1.44,1.87,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.64,50.31,56.14,50.19,43.62,43.7,49.66,52.5,62.13,59.59,62.32,67.41,,644.21,353.61,290.6,,9.79,11.1,11.72,12.3,12.42,12.83,13.14,13.4,14.02,14.2,14.3,2000.0,,,,Dooen 2,2.71,14.55,0.04,13.22,,,,,,,,,,,39.12,42.24,49.43,46.37,44.37,47.77,49.81,601.2,331.9,269.3,,,,52.72,57.26,53.39,55.25,63.47
2025-06-01 11:30:00,,,,,,,1.49,1.44,1.87,1.96,2.32,2.58,2.52,2.6,2.51,2.86,2.78,,,0.0,,,46.67,50.29,56.12,50.19,43.63,43.69,49.69,52.48,62.14,59.6,62.31,67.41,,644.22,353.63,290.59,,9.77,11.09,11.72,12.26,12.44,12.83,13.09,13.39,14.04,14.16,14.31,2000.0,,,,Dooen 2,2.72,14.57,0.08,13.22,,,,,,,,,,,39.14,42.22,49.39,46.37,44.37,47.78,49.84,601.23,331.96,269.27,,,,52.73,57.28,53.44,55.21,63.46
